"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4811723,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4821647,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
4861652,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4871718,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
4911801,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4921656,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
4961662,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
4971679,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
5011743,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5021665,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
5061668,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5071687,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
5111790,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5121675,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
5161679,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5171702,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
5211797,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5221739,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
5261687,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5271707,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
5311804,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5321692,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
5361695,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5371764,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
5411775,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5421698,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
5461704,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5471719,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
5511825,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5521710,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
5561712,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5571732,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
5611794,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5621716,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
5661720,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5671767,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
5711924,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5721755,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
5761729,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5771750,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
5811893,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5821768,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
5861739,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5871828,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
5911890,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5921743,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
5961747,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
5971768,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
6011855,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6021782,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
6061756,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6071796,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
6111877,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6121761,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
6161765,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6171864,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
6211886,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6221851,0000000F,false,Rx,0,8,00,CC,07,00,85,4B,4C,4C
6261773,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
6271788,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
6311895,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
