name,type,start_time,duration,"protected_id","data","index","checksum"
"LIN","data",0.926202,0.000494563,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",0.926829563,0.000494563,,,,0x00000000000000F2
"LIN","header_break",0.959906812,0.000806938,,,,
"LIN","header_sync",0.960792312,0.000494563,,,,
"LIN","header_pid",0.96131325,0.000494563,0x000000000000003D,,,
"LIN","header_break",0.96991825,0.000777125,,,,
"LIN","header_sync",0.970803813,0.000494563,,,,
"LIN","header_pid",0.971324688,0.000494563,0x000000000000001C,,,
"LIN","data",0.971853188,0.000494562,,0x00000000000000FE,0x0000000000000000,
"LIN","data",0.972373125,0.000494563,,0x00000000000000FC,0x0000000000000001,
"LIN","data",0.972894,0.000494563,,0x0000000000000001,0x0000000000000002,
"LIN","data",0.973414875,0.000494563,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",0.973935875,0.000494563,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",1.0099895,0.000777,,,,
"LIN","header_sync",1.010875,0.000494563,,,,
"LIN","header_pid",1.011395937,0.000494563,0x000000000000003D,,,
"LIN","header_break",1.019951312,0.000777,,,,
"LIN","header_sync",1.020836813,0.000494562,,,,
"LIN","header_pid",1.02135775,0.000494563,0x000000000000000F,,,
"LIN","data",1.022023062,0.000494563,,0x0000000000000000,0x0000000000000000,
"LIN","data",1.022650625,0.000494562,,0x00000000000000CC,0x0000000000000001,
"LIN","data",1.023225875,0.000494562,,0x0000000000000007,0x0000000000000002,
"LIN","data",1.023853437,0.000494563,,0x0000000000000000,0x0000000000000003,
"LIN","data",1.024428625,0.000494563,,0x0000000000000085,0x0000000000000004,
"LIN","data",1.025003937,0.000494563,,0x000000000000004B,0x0000000000000005,
"LIN","data",1.025579375,0.000494563,,0x000000000000004C,0x0000000000000006,
"LIN","data",1.026154812,0.000494563,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",1.026782562,0.000494562,,,,0x00000000000000F2
"LIN","header_break",1.059914562,0.000806938,,,,
"LIN","header_sync",1.060800063,0.000494563,,,,
"LIN","header_pid",1.061321,0.000494563,0x000000000000003D,,,
"LIN","header_break",1.069901313,0.000777062,,,,
"LIN","header_sync",1.070786875,0.000494563,,,,
"LIN","header_pid",1.071307812,0.000494563,0x000000000000001C,,,
"LIN","data",1.071837375,0.000494563,,0x00000000000000FE,0x0000000000000000,
"LIN","data",1.072356125,0.000494562,,0x00000000000000FC,0x0000000000000001,
"LIN","data",1.072877062,0.000494563,,0x0000000000000001,0x0000000000000002,
"LIN","data",1.073398,0.000494562,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",1.073918938,0.000494562,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",1.110036063,0.000777,,,,
"LIN","header_sync",1.110921562,0.000494563,,,,
"LIN","header_pid",1.1114425,0.000494562,0x000000000000003D,,,
"LIN","header_break",1.1199255,0.000777,,,,
"LIN","header_sync",1.120811,0.000494563,,,,
"LIN","header_pid",1.121331875,0.000494562,0x000000000000000F,,,
"LIN","data",1.121980375,0.000494563,,0x0000000000000000,0x0000000000000000,
"LIN","data",1.122608,0.000494563,,0x00000000000000CC,0x0000000000000001,
"LIN","data",1.123183375,0.000494562,,0x0000000000000007,0x0000000000000002,
"LIN","data",1.123758688,0.000494562,,0x0000000000000000,0x0000000000000003,
